1434673590.54 	Participante:Yo no se	3
1434673591.54 	Pcd: Que le digo	3
1434673593.54 	Participante: ¿A quién?	3
1434673594.54 	Pcd:Uste no sabe nada y yo sí se	3
1434673596.54 	Participante: (Risa)	2
1434673598.54 	Participante:Ayyyy, sí,  no se mucho	2
1434673602.54 	Pcd: Cómo que no sabe mucho!!!	2
1434673605.54 	Participante:Pues 	2
1434673605.54 	Quiero que me diga  en dónde fue mi mamá	2
1434673608.54 	Participante:A es que (icomprensible)	2
1434673612.54 	Pcd: Pos que malo que no sepa	2
1434673615.54 	Participante: Pregunteme ahora	2
1434673617.54 	Pcd: Eeee?	2
1434673617.54 	Participante: Pregunteme ahora	2
1434673620.54 	Pcd: ¿Antonio dónde está?	2
1434673621.54 	Participante: Esa tampoco me la se	2
1434673624.54 	Pcd: que malo que no sepa dónde está Antonio	3
1434673627.54 	Pcd: Antonio ven por mí!!	3
1434673630.54 	Pcd: Ya no quiero jugar	3
1434673632.54 	Pcd: Aquí hay muchos animales que pican, mire ya me picó otro	3
1434673636.54 	Participante:¿Así?	3
1434673637.54 	Pcd:Sí, mire ya me picó aquí uno, y luego acá me picó un piojo	3
1434673644.54 	Participante: Hay que terminar hacer palabras (incomprensible)	3
1434673651.54 	 Pcd: ¿Y ya nos vamos?, ésta palabra y ya nos vamos!!	3
1434673654.54 	Participante: Noooo, todavía quedan muchas letras	3
1434673656.54 	Pcd:Nooo, noooo	1
1434673658.54 	Pcd: Esa uste le toca hacer las demás  porque yo ya no voy hacer nada 	1
1434673661.54 	Participante:Pero por qué no?,  vamos a terminar de jugar	1
1434673663.54 	Pcd: Nooo porque  ya me cansé	1
1434673665.54 	Participante:Pero es que (incomprensible)	1
1434673665.54 	Pcd: ya le hice muchas mire, tres, seis, siete, ocho, diez palbras le hecho y uste no ha hecho ni una 	1
1434673673.54 	Pcd:Son diez	1
1434673679.54 	Participante: Incomprensible, (Cuenta sus dedos )	1
1434673679.54 	Pcd: ¿Tiene que contar con los  dedos?, que no aprende mí que no cuento con los dedos 	1
1434673684.54 	Participante: Es que como pos son diez, dije uno por cada dedo, así me aseguro	1
1434673690.54 	Pcd: Diez palabras.	1
1434673692.54 	Participante: Sí  pero todavía falta 	1
1434673694.54 	Pcd: A ver haga uste una para ver si la sabe hacer 	1
1434673697.54 	Participante: Pues a  ver vamos a ver	1
1434673700.54 	Participante: Está la "B", una "U"	1
1434673704.54 	Pcd: ¿Burro?	1
1434673705.54 	Participante: Aaaaaaa!!, pudiera ser, yo había pensando en otra	1
1434673714.54 	Participante: Tieneee (incomprensible)	1
